LAT,LON,YEAR,MO,DY,WS10M
18.5,73.75,2025,3,11,3.71
18.5,74.375,2025,3,11,3.72
19,71.875,2025,3,11,3.58
19,72.5,2025,3,11,3.85
19,73.125,2025,3,11,3.24
19,73.75,2025,3,11,3.4
19,74.375,2025,3,11,3.56
19.5,71.875,2025,3,11,3.84
19.5,72.5,2025,3,11,3.63
19.5,73.125,2025,3,11,3.44
19.5,73.75,2025,3,11,3.24
19.5,74.375,2025,3,11,3.35
20,71.875,2025,3,11,4.14
20,72.5,2025,3,11,3.73
20,73.125,2025,3,11,3.77
20,73.75,2025,3,11,3.29
20,74.375,2025,3,11,3.09
18.5,71.875,2025,3,12,3.55
18.5,72.5,2025,3,12,4.06
18.5,73.125,2025,3,12,2.74
18.5,73.75,2025,3,12,2.39
18.5,74.375,2025,3,12,2.6
19,71.875,2025,3,12,3.39
19,72.5,2025,3,12,3.79
19,73.125,2025,3,12,2.58
19,73.75,2025,3,12,1.95
19,74.375,2025,3,12,2.11
19.5,71.875,2025,3,12,3.07
19.5,72.5,2025,3,12,3.13
19.5,73.125,2025,3,12,2.56
19.5,73.75,2025,3,12,1.86
19.5,74.375,2025,3,12,1.64
20,71.875,2025,3,12,2.71
20,72.5,2025,3,12,2.54
20,73.125,2025,3,12,2.3
20,73.75,2025,3,12,2.05
20,74.375,2025,3,12,1.58
18.5,71.875,2025,3,13,4.35
18.5,72.5,2025,3,13,4.24
18.5,73.125,2025,3,13,2.99
18.5,73.75,2025,3,13,2.94
18.5,74.375,2025,3,13,2.83
19,71.875,2025,3,13,4.73
19,72.5,2025,3,13,4.12
19,73.125,2025,3,13,2.95
19,73.75,2025,3,13,3.01
19,74.375,2025,3,13,3.03
19.5,71.875,2025,3,13,4.95
19.5,72.5,2025,3,13,3.7
19.5,73.125,2025,3,13,2.99
19.5,73.75,2025,3,13,3.16
19.5,74.375,2025,3,13,3.17
20,71.875,2025,3,13,4.83
20,72.5,2025,3,13,3.67
20,73.125,2025,3,13,2.85
20,73.75,2025,3,13,3.34
20,74.375,2025,3,13,3.5
18.5,71.875,2025,3,14,4.51
18.5,72.5,2025,3,14,4.24
18.5,73.125,2025,3,14,3.26
18.5,73.75,2025,3,14,3.15
18.5,74.375,2025,3,14,2.67
19,71.875,2025,3,14,4.58
19,72.5,2025,3,14,4.4
19,73.125,2025,3,14,3.11
19,73.75,2025,3,14,3.18
19,74.375,2025,3,14,3.02
19.5,71.875,2025,3,14,4.45
19.5,72.5,2025,3,14,3.98
19.5,73.125,2025,3,14,3.12
19.5,73.75,2025,3,14,3.27
19.5,74.375,2025,3,14,3.23
20,71.875,2025,3,14,4.03
20,72.5,2025,3,14,3.56
20,73.125,2025,3,14,2.83
20,73.75,2025,3,14,3.4
20,74.375,2025,3,14,3.6
18.5,71.875,2025,3,15,5.47
18.5,72.5,2025,3,15,5.59
18.5,73.125,2025,3,15,3.42
18.5,73.75,2025,3,15,2.65
18.5,74.375,2025,3,15,2.4
19,71.875,2025,3,15,5.08
19,72.5,2025,3,15,5.15
19,73.125,2025,3,15,3.19
19,73.75,2025,3,15,2.69
19,74.375,2025,3,15,2.49
19.5,71.875,2025,3,15,4.72
19.5,72.5,2025,3,15,4.69
19.5,73.125,2025,3,15,3.12
19.5,73.75,2025,3,15,2.78
19.5,74.375,2025,3,15,2.48
20,71.875,2025,3,15,4.29
20,72.5,2025,3,15,4.44
20,73.125,2025,3,15,2.93
20,73.75,2025,3,15,2.81
20,74.375,2025,3,15,2.71
18.5,71.875,2025,3,16,6.76
18.5,72.5,2025,3,16,6.74
18.5,73.125,2025,3,16,3.9
18.5,73.75,2025,3,16,3.01
18.5,74.375,2025,3,16,2.97
19,71.875,2025,3,16,6.35
19,72.5,2025,3,16,6.11
19,73.125,2025,3,16,3.49
19,73.75,2025,3,16,2.78
19,74.375,2025,3,16,2.75
19.5,71.875,2025,3,16,5.77
19.5,72.5,2025,3,16,5.31
19.5,73.125,2025,3,16,3.31
19.5,73.75,2025,3,16,2.86
19.5,74.375,2025,3,16,2.65
20,71.875,2025,3,16,4.87
20,72.5,2025,3,16,4.46
20,73.125,2025,3,16,3.02
20,73.75,2025,3,16,3.06
20,74.375,2025,3,16,3.02
18.5,71.875,2025,3,17,7.44
18.5,72.5,2025,3,17,7.23
18.5,73.125,2025,3,17,4.2
18.5,73.75,2025,3,17,3.85
18.5,74.375,2025,3,17,3.7
19,71.875,2025,3,17,6.83
19,72.5,2025,3,17,6.51
19,73.125,2025,3,17,3.76
19,73.75,2025,3,17,3.67
19,74.375,2025,3,17,3.79
19.5,71.875,2025,3,17,6.09
19.5,72.5,2025,3,17,5.65
19.5,73.125,2025,3,17,3.59
19.5,73.75,2025,3,17,3.39
19.5,74.375,2025,3,17,3.5
20,71.875,2025,3,17,5.05
20,72.5,2025,3,17,4.81
20,73.125,2025,3,17,3.3
20,73.75,2025,3,17,3.29
20,74.375,2025,3,17,3.42
18.5,71.875,2025,3,18,6.01
18.5,72.5,2025,3,18,5.8
18.5,73.125,2025,3,18,2.97
18.5,73.75,2025,3,18,2.9
18.5,74.375,2025,3,18,2.89
19,71.875,2025,3,18,5.8
19,72.5,2025,3,18,5.25
19,73.125,2025,3,18,2.74
19,73.75,2025,3,18,3.05
19,74.375,2025,3,18,3.12
19.5,71.875,2025,3,18,5.49
19.5,72.5,2025,3,18,4.39
19.5,73.125,2025,3,18,2.74
19.5,73.75,2025,3,18,3.21
19.5,74.375,2025,3,18,3.26
20,71.875,2025,3,18,4.82
20,72.5,2025,3,18,3.68
20,73.125,2025,3,18,2.56
20,73.75,2025,3,18,3.15
20,74.375,2025,3,18,3.36
18.5,71.875,2025,3,19,5.69
18.5,72.5,2025,3,19,5.21
18.5,73.125,2025,3,19,2.76
18.5,73.75,2025,3,19,2.78
18.5,74.375,2025,3,19,2.77
19,71.875,2025,3,19,5.49
19,72.5,2025,3,19,4.74
19,73.125,2025,3,19,2.61
19,73.75,2025,3,19,2.8
19,74.375,2025,3,19,3.04
19.5,71.875,2025,3,19,5.34
19.5,72.5,2025,3,19,4.27
19.5,73.125,2025,3,19,2.61
19.5,73.75,2025,3,19,2.94
19.5,74.375,2025,3,19,3.15
20,71.875,2025,3,19,5.02
20,72.5,2025,3,19,3.93
20,73.125,2025,3,19,2.46
20,73.75,2025,3,19,3.04
20,74.375,2025,3,19,3.3
18.5,71.875,2025,3,20,7.11
18.5,72.5,2025,3,20,7.07
18.5,73.125,2025,3,20,4.35
18.5,73.75,2025,3,20,3.5
18.5,74.375,2025,3,20,3.18
19,71.875,2025,3,20,6.71
19,72.5,2025,3,20,6.6
19,73.125,2025,3,20,3.98
19,73.75,2025,3,20,3.37
19,74.375,2025,3,20,3.31
19.5,71.875,2025,3,20,5.95
19.5,72.5,2025,3,20,5.92
19.5,73.125,2025,3,20,3.81
19.5,73.75,2025,3,20,3.35
19.5,74.375,2025,3,20,3.29
20,71.875,2025,3,20,5.06
20,72.5,2025,3,20,5.23
20,73.125,2025,3,20,3.56
20,73.75,2025,3,20,3.5
20,74.375,2025,3,20,3.54
18.5,71.875,2025,3,21,5.96
18.5,72.5,2025,3,21,6.18
18.5,73.125,2025,3,21,3.59
18.5,73.75,2025,3,21,3.48
18.5,74.375,2025,3,21,3.42
19,71.875,2025,3,21,5.6
19,72.5,2025,3,21,5.73
19,73.125,2025,3,21,3.25
19,73.75,2025,3,21,3.32
19,74.375,2025,3,21,3.48
19.5,71.875,2025,3,21,5.3
19.5,72.5,2025,3,21,5.24
19.5,73.125,2025,3,21,3.16
19.5,73.75,2025,3,21,3.24
19.5,74.375,2025,3,21,3.45
20,71.875,2025,3,21,5.02
20,72.5,2025,3,21,4.93
20,73.125,2025,3,21,3
20,73.75,2025,3,21,3.33
20,74.375,2025,3,21,3.6
18.5,71.875,2025,3,22,4.5
18.5,72.5,2025,3,22,4.69
18.5,73.125,2025,3,22,3.02
18.5,73.75,2025,3,22,2.85
18.5,74.375,2025,3,22,3.04
19,71.875,2025,3,22,4.29
19,72.5,2025,3,22,4.28
19,73.125,2025,3,22,2.81
19,73.75,2025,3,22,2.58
19,74.375,2025,3,22,2.8
19.5,71.875,2025,3,22,4.09
19.5,72.5,2025,3,22,3.96
19.5,73.125,2025,3,22,2.58
19.5,73.75,2025,3,22,2.34
19.5,74.375,2025,3,22,2.49
20,71.875,2025,3,22,3.6
20,72.5,2025,3,22,3.82
20,73.125,2025,3,22,2.25
20,73.75,2025,3,22,2.41
20,74.375,2025,3,22,2.66
18.5,71.875,2025,3,23,2.88
18.5,72.5,2025,3,23,3.52
18.5,73.125,2025,3,23,2.53
18.5,73.75,2025,3,23,2.39
18.5,74.375,2025,3,23,2.76
19,71.875,2025,3,23,2.69
19,72.5,2025,3,23,3.06
19,73.125,2025,3,23,2.45
19,73.75,2025,3,23,2.33
19,74.375,2025,3,23,2.53
19.5,71.875,2025,3,23,2.68
19.5,72.5,2025,3,23,2.43
19.5,73.125,2025,3,23,2.57
19.5,73.75,2025,3,23,2.26
19.5,74.375,2025,3,23,2.27
20,71.875,2025,3,23,2.79
20,72.5,2025,3,23,2.5
20,73.125,2025,3,23,2.51
20,73.75,2025,3,23,2.19
20,74.375,2025,3,23,2.42
18.5,71.875,2025,3,24,3.64
18.5,72.5,2025,3,24,4.26
18.5,73.125,2025,3,24,2.67
18.5,73.75,2025,3,24,2.48
18.5,74.375,2025,3,24,3.27
19,71.875,2025,3,24,3.18
19,72.5,2025,3,24,3.77
19,73.125,2025,3,24,2.38
19,73.75,2025,3,24,2.26
19,74.375,2025,3,24,2.94
19.5,71.875,2025,3,24,2.95
19.5,72.5,2025,3,24,3.29
19.5,73.125,2025,3,24,2.25
19.5,73.75,2025,3,24,2.24
19.5,74.375,2025,3,24,2.58
20,71.875,2025,3,24,2.72
20,72.5,2025,3,24,3
20,73.125,2025,3,24,2.32
20,73.75,2025,3,24,2.33
20,74.375,2025,3,24,2.49
18.5,71.875,2025,3,25,5.26
18.5,72.5,2025,3,25,5.37
18.5,73.125,2025,3,25,2.88
18.5,73.75,2025,3,25,2.57
18.5,74.375,2025,3,25,2.55
19,71.875,2025,3,25,5.04
19,72.5,2025,3,25,4.98
19,73.125,2025,3,25,2.96
19,73.75,2025,3,25,2.63
19,74.375,2025,3,25,2.61
19.5,71.875,2025,3,25,4.7
19.5,72.5,2025,3,25,4.34
19.5,73.125,2025,3,25,3.04
19.5,73.75,2025,3,25,2.56
19.5,74.375,2025,3,25,2.36
20,71.875,2025,3,25,4.18
20,72.5,2025,3,25,3.78
20,73.125,2025,3,25,2.92
20,73.75,2025,3,25,2.45
20,74.375,2025,3,25,2.07
18.5,71.875,2025,3,26,5.05
18.5,72.5,2025,3,26,4.82
18.5,73.125,2025,3,26,2.9
18.5,73.75,2025,3,26,3.03
18.5,74.375,2025,3,26,2.53
19,71.875,2025,3,26,5.15
19,72.5,2025,3,26,4.67
19,73.125,2025,3,26,2.76
19,73.75,2025,3,26,2.97
19,74.375,2025,3,26,2.61
19.5,71.875,2025,3,26,5.18
19.5,72.5,2025,3,26,4.5
19.5,73.125,2025,3,26,2.81
19.5,73.75,2025,3,26,2.73
19.5,74.375,2025,3,26,2.44
20,71.875,2025,3,26,5.13
20,72.5,2025,3,26,4.48
20,73.125,2025,3,26,2.83
20,73.75,2025,3,26,2.53
20,74.375,2025,3,26,2.35
18.5,71.875,2025,3,27,5.31
18.5,72.5,2025,3,27,5.45
18.5,73.125,2025,3,27,3.53
18.5,73.75,2025,3,27,3.82
18.5,74.375,2025,3,27,4.61
19,71.875,2025,3,27,5.02
19,72.5,2025,3,27,5.07
19,73.125,2025,3,27,3.23
19,73.75,2025,3,27,3.64
19,74.375,2025,3,27,4.24
19.5,71.875,2025,3,27,4.85
19.5,72.5,2025,3,27,4.63
19.5,73.125,2025,3,27,3.06
19.5,73.75,2025,3,27,3.46
19.5,74.375,2025,3,27,3.68
20,71.875,2025,3,27,4.73
20,72.5,2025,3,27,4.27
20,73.125,2025,3,27,2.77
20,73.75,2025,3,27,3.44
20,74.375,2025,3,27,3.54
18.5,71.875,2025,3,28,6.35
18.5,72.5,2025,3,28,6.06
18.5,73.125,2025,3,28,3.41
18.5,73.75,2025,3,28,2.82
18.5,74.375,2025,3,28,2.96
19,71.875,2025,3,28,6.21
19,72.5,2025,3,28,5.7
19,73.125,2025,3,28,3.04
19,73.75,2025,3,28,2.48
19,74.375,2025,3,28,2.77
19.5,71.875,2025,3,28,6.13
19.5,72.5,2025,3,28,5.38
19.5,73.125,2025,3,28,2.92
19.5,73.75,2025,3,28,2.28
19.5,74.375,2025,3,28,2.52
20,71.875,2025,3,28,5.53
20,72.5,2025,3,28,5.28
20,73.125,2025,3,28,2.86
20,73.75,2025,3,28,2.46
20,74.375,2025,3,28,2.59
18.5,71.875,2025,3,29,6.13
18.5,72.5,2025,3,29,6.02
18.5,73.125,2025,3,29,3.23
18.5,73.75,2025,3,29,2.99
18.5,74.375,2025,3,29,2.96
19,71.875,2025,3,29,6.25
19,72.5,2025,3,29,5.89
19,73.125,2025,3,29,3.39
19,73.75,2025,3,29,3.07
19,74.375,2025,3,29,2.76
19.5,71.875,2025,3,29,6.23
19.5,72.5,2025,3,29,5.55
19.5,73.125,2025,3,29,3.55
19.5,73.75,2025,3,29,3.26
19.5,74.375,2025,3,29,2.58
20,71.875,2025,3,29,5.69
20,72.5,2025,3,29,5.47
20,73.125,2025,3,29,3.6
20,73.75,2025,3,29,3.32
20,74.375,2025,3,29,2.64
18.5,71.875,2025,3,30,4.18
18.5,72.5,2025,3,30,4.53
18.5,73.125,2025,3,30,2.45
18.5,73.75,2025,3,30,2.99
18.5,74.375,2025,3,30,2.83
19,71.875,2025,3,30,4.21
19,72.5,2025,3,30,4.33
19,73.125,2025,3,30,2.61
19,73.75,2025,3,30,2.96
19,74.375,2025,3,30,2.77
19.5,71.875,2025,3,30,4.32
19.5,72.5,2025,3,30,3.78
19.5,73.125,2025,3,30,3.01
19.5,73.75,2025,3,30,3.04
19.5,74.375,2025,3,30,2.65
20,71.875,2025,3,30,4.23
20,72.5,2025,3,30,3.59
20,73.125,2025,3,30,3.17
20,73.75,2025,3,30,3.15
20,74.375,2025,3,30,2.62
18.5,71.875,2025,3,31,4.03
18.5,72.5,2025,3,31,3.54
18.5,73.125,2025,3,31,1.73
18.5,73.75,2025,3,31,2.05
18.5,74.375,2025,3,31,2.77
19,71.875,2025,3,31,4.39
19,72.5,2025,3,31,3.77
19,73.125,2025,3,31,2.11
19,73.75,2025,3,31,2.07
19,74.375,2025,3,31,2.46
19.5,71.875,2025,3,31,4.87
19.5,72.5,2025,3,31,4.09
19.5,73.125,2025,3,31,2.81
19.5,73.75,2025,3,31,2.37
19.5,74.375,2025,3,31,2.48
20,71.875,2025,3,31,4.89
20,72.5,2025,3,31,4.27
20,73.125,2025,3,31,3.48
20,73.75,2025,3,31,3.01
20,74.375,2025,3,31,2.44
18.5,71.875,2025,4,1,3.61
18.5,72.5,2025,4,1,3.65
18.5,73.125,2025,4,1,2.13
18.5,73.75,2025,4,1,2.59
18.5,74.375,2025,4,1,3.27
19,71.875,2025,4,1,3.67
19,72.5,2025,4,1,3.53
19,73.125,2025,4,1,2.38
19,73.75,2025,4,1,2.09
19,74.375,2025,4,1,2.78
19.5,71.875,2025,4,1,3.94
19.5,72.5,2025,4,1,2.83
19.5,73.125,2025,4,1,2.67
19.5,73.75,2025,4,1,2.25
19.5,74.375,2025,4,1,2.01
20,71.875,2025,4,1,3.97
20,72.5,2025,4,1,2.35
20,73.125,2025,4,1,2.78
20,73.75,2025,4,1,2.4
20,74.375,2025,4,1,2.72
18.5,71.875,2025,4,2,2.77
18.5,72.5,2025,4,2,3.36
18.5,73.125,2025,4,2,3.36
18.5,73.75,2025,4,2,2.91
18.5,74.375,2025,4,2,2.7
19,71.875,2025,4,2,2.53
19,72.5,2025,4,2,3.11
19,73.125,2025,4,2,3.12
19,73.75,2025,4,2,2.98
19,74.375,2025,4,2,2.48
19.5,71.875,2025,4,2,2.46
19.5,72.5,2025,4,2,2.68
19.5,73.125,2025,4,2,2.92
19.5,73.75,2025,4,2,2.72
19.5,74.375,2025,4,2,2.6
20,71.875,2025,4,2,2.47
20,72.5,2025,4,2,2.37
20,73.125,2025,4,2,2.92
20,73.75,2025,4,2,2.47
20,74.375,2025,4,2,2.49
18.5,71.875,2025,4,3,2.84
18.5,72.5,2025,4,3,3.48
18.5,73.125,2025,4,3,2.03
18.5,73.75,2025,4,3,2.05
18.5,74.375,2025,4,3,1.74
19,71.875,2025,4,3,3.07
19,72.5,2025,4,3,3.76
19,73.125,2025,4,3,2.42
19,73.75,2025,4,3,2.01
19,74.375,2025,4,3,1.63
19.5,71.875,2025,4,3,3.26
19.5,72.5,2025,4,3,3.6
19.5,73.125,2025,4,3,2.66
19.5,73.75,2025,4,3,2.16
19.5,74.375,2025,4,3,1.47
20,71.875,2025,4,3,3.49
20,72.5,2025,4,3,3.69
20,73.125,2025,4,3,2.88
20,73.75,2025,4,3,2.28
20,74.375,2025,4,3,1.49
18.5,71.875,2025,4,4,2.86
18.5,72.5,2025,4,4,3.38
18.5,73.125,2025,4,4,2.76
18.5,73.75,2025,4,4,2.44
18.5,74.375,2025,4,4,2.55
19,71.875,2025,4,4,2.91
19,72.5,2025,4,4,3.39
19,73.125,2025,4,4,2.65
19,73.75,2025,4,4,2.22
19,74.375,2025,4,4,2.58
19.5,71.875,2025,4,4,2.88
19.5,72.5,2025,4,4,3.28
19.5,73.125,2025,4,4,2.55
19.5,73.75,2025,4,4,1.93
19.5,74.375,2025,4,4,2.43
20,71.875,2025,4,4,2.88
20,72.5,2025,4,4,3.22
20,73.125,2025,4,4,2.59
20,73.75,2025,4,4,2.21
20,74.375,2025,4,4,2.36
18.5,71.875,2025,4,5,5.09
18.5,72.5,2025,4,5,5.54
18.5,73.125,2025,4,5,3.56
18.5,73.75,2025,4,5,3.16
18.5,74.375,2025,4,5,3.08
19,71.875,2025,4,5,4.65
19,72.5,2025,4,5,5.02
19,73.125,2025,4,5,3.51
19,73.75,2025,4,5,2.9
19,74.375,2025,4,5,2.87
19.5,71.875,2025,4,5,4.08
19.5,72.5,2025,4,5,4.14
19.5,73.125,2025,4,5,3.51
19.5,73.75,2025,4,5,2.69
19.5,74.375,2025,4,5,2.5
20,71.875,2025,4,5,3.5
20,72.5,2025,4,5,3.45
20,73.125,2025,4,5,3.27
20,73.75,2025,4,5,2.71
20,74.375,2025,4,5,2.24
18.5,71.875,2025,4,6,5.27
18.5,72.5,2025,4,6,5.27
18.5,73.125,2025,4,6,3.44
18.5,73.75,2025,4,6,3.08
18.5,74.375,2025,4,6,2.84
19,71.875,2025,4,6,5.04
19,72.5,2025,4,6,4.88
19,73.125,2025,4,6,3.32
19,73.75,2025,4,6,2.91
19,74.375,2025,4,6,2.93
19.5,71.875,2025,4,6,4.9
19.5,72.5,2025,4,6,4.35
19.5,73.125,2025,4,6,3.38
19.5,73.75,2025,4,6,2.99
19.5,74.375,2025,4,6,3.04
20,71.875,2025,4,6,4.58
20,72.5,2025,4,6,4.09
20,73.125,2025,4,6,3.43
20,73.75,2025,4,6,3.44
20,74.375,2025,4,6,3.43
18.5,71.875,2025,4,7,6.58
18.5,72.5,2025,4,7,5.94
18.5,73.125,2025,4,7,3.47
18.5,73.75,2025,4,7,2.65
18.5,74.375,2025,4,7,3.37
19,71.875,2025,4,7,5.93
19,72.5,2025,4,7,5.22
19,73.125,2025,4,7,3.42
19,73.75,2025,4,7,2.21
19,74.375,2025,4,7,3.34
19.5,71.875,2025,4,7,5.32
19.5,72.5,2025,4,7,4.67
19.5,73.125,2025,4,7,3.52
19.5,73.75,2025,4,7,2.55
19.5,74.375,2025,4,7,3.34
20,71.875,2025,4,7,4.57
20,72.5,2025,4,7,4.48
20,73.125,2025,4,7,3.55
20,73.75,2025,4,7,3.28
20,74.375,2025,4,7,3.6
18.5,71.875,2025,4,8,6.3
18.5,72.5,2025,4,8,5.56
18.5,73.125,2025,4,8,3.18
18.5,73.75,2025,4,8,2.58
18.5,74.375,2025,4,8,2.71
19,71.875,2025,4,8,6.45
19,72.5,2025,4,8,5.84
19,73.125,2025,4,8,3.37
19,73.75,2025,4,8,2.33
19,74.375,2025,4,8,3.13
19.5,71.875,2025,4,8,5.77
19.5,72.5,2025,4,8,5.6
19.5,73.125,2025,4,8,3.59
19.5,73.75,2025,4,8,2.72
19.5,74.375,2025,4,8,3.45
20,71.875,2025,4,8,5.08
20,72.5,2025,4,8,5.35
20,73.125,2025,4,8,3.76
20,73.75,2025,4,8,3.42
20,74.375,2025,4,8,3.75
18.5,71.875,2025,4,9,4.08
18.5,72.5,2025,4,9,3.72
18.5,73.125,2025,4,9,2.67
18.5,73.75,2025,4,9,3.14
18.5,74.375,2025,4,9,2.62
19,71.875,2025,4,9,4.31
19,72.5,2025,4,9,4.25
19,73.125,2025,4,9,3.14
19,73.75,2025,4,9,3.03
19,74.375,2025,4,9,3.04
19.5,71.875,2025,4,9,4.45
19.5,72.5,2025,4,9,4.49
19.5,73.125,2025,4,9,3.55
19.5,73.75,2025,4,9,3.42
19.5,74.375,2025,4,9,3.55
20,71.875,2025,4,9,4.76
20,72.5,2025,4,9,4.88
20,73.125,2025,4,9,4.05
20,73.75,2025,4,9,4.26
20,74.375,2025,4,9,4.14
18.5,71.875,2025,4,10,4.06
18.5,72.5,2025,4,10,3.87
18.5,73.125,2025,4,10,2.72
18.5,73.75,2025,4,10,3.49
18.5,74.375,2025,4,10,4.48
19,71.875,2025,4,10,3.99
19,72.5,2025,4,10,3.96
19,73.125,2025,4,10,3.03
19,73.75,2025,4,10,3.55
19,74.375,2025,4,10,4.38
19.5,71.875,2025,4,10,4.16
19.5,72.5,2025,4,10,3.62
19.5,73.125,2025,4,10,3.02
19.5,73.75,2025,4,10,3.67
19.5,74.375,2025,4,10,4.32
20,71.875,2025,4,10,4.3
20,72.5,2025,4,10,3.71
20,73.125,2025,4,10,2.97
20,73.75,2025,4,10,4.13
20,74.375,2025,4,10,4.74
18.5,71.875,2025,4,11,3.48
18.5,72.5,2025,4,11,3.71
18.5,73.125,2025,4,11,2.54
18.5,73.75,2025,4,11,3.66
18.5,74.375,2025,4,11,4.84
19,71.875,2025,4,11,4.03
19,72.5,2025,4,11,4.17
19,73.125,2025,4,11,2.94
19,73.75,2025,4,11,3.81
19,74.375,2025,4,11,5.07
19.5,71.875,2025,4,11,4.7
19.5,72.5,2025,4,11,4.59
19.5,73.125,2025,4,11,3.35
19.5,73.75,2025,4,11,4.15
19.5,74.375,2025,4,11,5.33
20,71.875,2025,4,11,5.37
20,72.5,2025,4,11,5.18
20,73.125,2025,4,11,3.88
20,73.75,2025,4,11,4.66
20,74.375,2025,4,11,5.75
18.5,71.875,2025,4,12,3.03
18.5,72.5,2025,4,12,3.46
18.5,73.125,2025,4,12,2.56
18.5,73.75,2025,4,12,3.96
18.5,74.375,2025,4,12,5.21
19,71.875,2025,4,12,3.54
19,72.5,2025,4,12,3.91
19,73.125,2025,4,12,2.8
19,73.75,2025,4,12,3.96
19,74.375,2025,4,12,5.37
19.5,71.875,2025,4,12,4.1
19.5,72.5,2025,4,12,4.25
19.5,73.125,2025,4,12,3.1
19.5,73.75,2025,4,12,4.04
19.5,74.375,2025,4,12,5.42
20,71.875,2025,4,12,4.81
20,72.5,2025,4,12,4.74
20,73.125,2025,4,12,3.48
20,73.75,2025,4,12,4.35
20,74.375,2025,4,12,5.49
18.5,71.875,2025,4,13,4.22
18.5,72.5,2025,4,13,4.72
18.5,73.125,2025,4,13,3.63
18.5,73.75,2025,4,13,3.59
18.5,74.375,2025,4,13,3.58
19,71.875,2025,4,13,3.84
19,72.5,2025,4,13,4.28
19,73.125,2025,4,13,3.44
19,73.75,2025,4,13,3.29
19,74.375,2025,4,13,3.72
19.5,71.875,2025,4,13,3.45
19.5,72.5,2025,4,13,3.66
19.5,73.125,2025,4,13,3.18
19.5,73.75,2025,4,13,3.28
19.5,74.375,2025,4,13,3.83
20,71.875,2025,4,13,3.52
20,72.5,2025,4,13,3.69
20,73.125,2025,4,13,2.79
20,73.75,2025,4,13,3.55
20,74.375,2025,4,13,4.12
18.5,71.875,2025,4,14,6.66
18.5,72.5,2025,4,14,6.87
18.5,73.125,2025,4,14,4.52
18.5,73.75,2025,4,14,4.09
18.5,74.375,2025,4,14,4.21
19,71.875,2025,4,14,6.45
19,72.5,2025,4,14,6.49
19,73.125,2025,4,14,4.35
19,73.75,2025,4,14,3.97
19,74.375,2025,4,14,4.16
19.5,71.875,2025,4,14,5.97
19.5,72.5,2025,4,14,5.74
19.5,73.125,2025,4,14,4.19
19.5,73.75,2025,4,14,4.03
19.5,74.375,2025,4,14,4.18
20,71.875,2025,4,14,5.31
20,72.5,2025,4,14,4.97
20,73.125,2025,4,14,3.67
20,73.75,2025,4,14,4.22
20,74.375,2025,4,14,4.65
18.5,71.875,2025,4,15,6.38
18.5,72.5,2025,4,15,6.24
18.5,73.125,2025,4,15,3.87
18.5,73.75,2025,4,15,3.93
18.5,74.375,2025,4,15,3.78
19,71.875,2025,4,15,6.36
19,72.5,2025,4,15,6.12
19,73.125,2025,4,15,3.66
19,73.75,2025,4,15,3.81
19,74.375,2025,4,15,3.94
19.5,71.875,2025,4,15,6.3
19.5,72.5,2025,4,15,5.8
19.5,73.125,2025,4,15,3.61
19.5,73.75,2025,4,15,3.82
19.5,74.375,2025,4,15,4.08
20,71.875,2025,4,15,6.07
20,72.5,2025,4,15,5.42
20,73.125,2025,4,15,3.3
20,73.75,2025,4,15,4.02
20,74.375,2025,4,15,4.7
18.5,71.875,2025,4,16,5.49
18.5,72.5,2025,4,16,5.27
18.5,73.125,2025,4,16,3.37
18.5,73.75,2025,4,16,4.06
18.5,74.375,2025,4,16,4.34
19,71.875,2025,4,16,5.56
19,72.5,2025,4,16,5.12
19,73.125,2025,4,16,3.09
19,73.75,2025,4,16,3.92
19,74.375,2025,4,16,4.31
19.5,71.875,2025,4,16,5.74
19.5,72.5,2025,4,16,5.08
19.5,73.125,2025,4,16,3.14
19.5,73.75,2025,4,16,3.82
19.5,74.375,2025,4,16,4.04
20,71.875,2025,4,16,5.83
20,72.5,2025,4,16,5.02
20,73.125,2025,4,16,3.03
20,73.75,2025,4,16,3.9
20,74.375,2025,4,16,4.3
18.5,71.875,2025,4,17,4.13
18.5,72.5,2025,4,17,4.18
18.5,73.125,2025,4,17,2.82
18.5,73.75,2025,4,17,4.12
18.5,74.375,2025,4,17,4.36
19,71.875,2025,4,17,4.23
19,72.5,2025,4,17,4.28
19,73.125,2025,4,17,2.74
19,73.75,2025,4,17,4.04
19,74.375,2025,4,17,4.4
19.5,71.875,2025,4,17,4.54
19.5,72.5,2025,4,17,4.34
19.5,73.125,2025,4,17,2.85
19.5,73.75,2025,4,17,4
19.5,74.375,2025,4,17,4.19
20,71.875,2025,4,17,4.9
20,72.5,2025,4,17,4.56
20,73.125,2025,4,17,2.8
20,73.75,2025,4,17,3.96
20,74.375,2025,4,17,4.31
18.5,71.875,2025,4,18,3.69
18.5,72.5,2025,4,18,3.78
18.5,73.125,2025,4,18,2.8
18.5,73.75,2025,4,18,3.68
18.5,74.375,2025,4,18,4.06
19,71.875,2025,4,18,3.96
19,72.5,2025,4,18,3.89
19,73.125,2025,4,18,2.73
19,73.75,2025,4,18,3.71
19,74.375,2025,4,18,4.03
19.5,71.875,2025,4,18,4.31
19.5,72.5,2025,4,18,4.05
19.5,73.125,2025,4,18,2.79
19.5,73.75,2025,4,18,3.58
19.5,74.375,2025,4,18,3.67
20,71.875,2025,4,18,4.55
20,72.5,2025,4,18,4.15
20,73.125,2025,4,18,2.73
20,73.75,2025,4,18,3.56
20,74.375,2025,4,18,3.89
